id,text,word,pejorative,misogyny
29050,"@juventusfans Grande Spalletti...raffinatissima risposta alla ben nota e grezza, nonché ridicola arroganza ""allegrina""",grezza,0,0
17001,"@CucchiRiccardo Dottore, il problema è che LEI STESSA non si accetta! Infatti usa una PARRUCCA! ODIA addirittura i suoi capelli CRESPI! Ha persino finto di essere LESBICA! E' un PRODOTTO INVENTATO! E ne è consapevole! \nNOI NON SIAMO RAZZISTI, NON LO SIAMO MAI STATI! Sono loro che ci ODIANO!",lesbica,0,0
17002,@_GrayDorian E quando ti ritrovi la nebra o gialla od a pois o purtroppo bianca ma  almeno lesbica ed ignorante a decidere della tua salute è SCIENZAH ! Se non è autoparodia è un kojone!,lesbica,0,0
17003,e io questa volta le dirò sì sono lesbica dai però superiamola,lesbica,0,0
17004,buonanotte la vita come la conosciamo non sarà più la stessa quando domani mattina andrò a rewatchare everything everywhere all at once con mia madre che mi dirà l'ennesima frase sul fatto che non devo avere paura di dirle che sono lesbica lei mi vuole bene a prescindere,lesbica,0,0
17005,"@Dayne999 Intanto,visto che è dichiaratamente lesbica,dovrebbe spiegare come farebbe ad avere un bambino senza l'aiutino di un maschietto o del suo semino!Con solo metà dell'apparato riproduttivo a disposizione non ci fa granché.Certo lo può sempre ""comprare""e può anche scegliere il colore",lesbica,0,1
17006,@auromanca lesbica ti ci vedrei,lesbica,1,1
17007,"basta ragazze vi supplico divento lesbica vasta farmi vedere video di sto carmine, non mi sottoporrò mai ai napoletani https://t.co/uh28XzlksN",lesbica,0,0
17008,"@ColuiDi Lesbica non vuol dire sterile.\nMagari non le piacerà ma ti assicuro che se qualcuno glielo stronca nel baugigi (parliamo di Rai 1), resta incinta.",lesbica,0,0
17009,@PBerizzi @repubblica È lesbica... Ma che pennivendolo è?,lesbica,1,0
17010,"Per una persona come me (donna, lesbica e vegetariana, per dirne qualcuna) non è facile frequentare luoghi come la palestra. La frequento solo perché mi piace molto allenarmi e le attrezzature le trovo solo lì, ma ne ho già cambiata una e quella in cui vado adesso è davvero",lesbica,0,0
17011,Voglio diventare lesbica ed amare le donne,lesbica,0,0
17012,"Con un bacio così io diventerei lesbica... Cmq lui ci è rimasto, è rimasto spiazzato e solo dopo ha iniziato a dire no... X me si mangia le mani di cosa si è perso 🤣 \n#nikiters #gfvip",lesbica,0,0
17013,e ci sono ancora persone che non hanno capito che è lesbica e dicono se solo ciro fosse vivo magari ora starebbero insieme BO https://t.co/qNPOHYeF4Q,lesbica,0,0
17014,Tra l'altro è pure lesbica https://t.co/piggCHjlFo,lesbica,1,1
17015,"@repubblica Incredibile che neanche lei voglia un figlio nero. Che razzista. Ma poi è lesbica, come farebbe?",lesbica,0,0
17016,@Cristin70683700 ma non ha detto di essere lesbica?,lesbica,0,0
17017,amo anche se non sono lesbica ma bi ti capisco benissimo 🥹 https://t.co/H3tgI597fm,lesbica,0,0
17018,"@ColuiDi è lesbica, mica sterile",lesbica,0,0
17019,"@SkyTG24 Ma lei non era lesbica? Perché tira in ballo il razzismo quando non c'entra assolutamente niente?\n\nCon tutto il rispetto ma questa ragazza non sta bene con la testa, ha bisogno di aiuto.",lesbica,1,1
17020,Bf di @petic_grizzly guardando i fratelli haitani dice che Ran non sembra una ragazza ma Rindou sembra una ragazza lesbica,lesbica,1,0
17021,@lvnstov che schifo sei lesbica,lesbica,1,1
17022,e invece l'ha fatto . purtroppo kirk deve stare sempre in mezzo ai coglioni e comunque sam è lesbica https://t.co/gXkZCP0qow,lesbica,0,0
17023,@ColuiDi Non sa neanche lei cos'è se lesbica o bisex ..,lesbica,1,1
17024,"NON SONO LESBICA, IDIOTA.\nE NON RIVERSARE SU ME,\nPENSIERI TUOI.\nNON MIEI.\n👋🏻🚪🖕🏻‼️ https://t.co/hDebm6Ci4C",lesbica,0,0
17025,"Joe Biden mi ha inviato un messaggio pochi minuti fa quando sono andato in banca, una lesbica mi si è avvicinata nel parcheggio della banca BBVA e mi ha detto che non dovevo dimenticare di portare la biancheria intima durante il mio viaggio.",lesbica,1,1
17026,"Questa ha un serio problema esistenziale! Dopo aver mentito sul suo essere lesbica, è evidente che ODIA ESSERE NERA, usa anche una PARRUCCA! Quale schifo hai vissuto? Giochi nella NAZIONALE ITALIANA, sei invitata DAPPERTUTTO! Sei RAZZISTA verso la tua stessa razza,fatti curare! https://t.co/0egOMdza4A",lesbica,0,0
17027,@B4DVASS Non fare la lesbica,lesbica,1,1
17028,@neelvuoto perché sei lesbica?,lesbica,1,0
17029,"@_GrayDorian Il kojone gramellini dia il suo posto di ""giornalista"" ben pagato ad una nera possibilmente lesbica senza rompere i kojoni",lesbica,1,1
17030,Sono così lesbica per Valentina Romani,lesbica,0,0
17031,@adrianobusolin Ma se è lesbica cosa le interessa della gravidanza?,lesbica,0,0
17032,@repubblica Basta con questa disagiata che ha problemi persino con il colore della sua pelle. La sciamola libera di fare la maestrina del nulla altrove.poi di che figlio parla è pure lesbica.,lesbica,1,1
17033,"Carinə è carinə, e ho mezza dozzina di amiche che lə sposerebbero domani.\nPerò nessuna di queste è, ecco,\nlesbica. https://t.co/Hm70f4YFmX",lesbica,0,0
17034,"@EzioAud46286532 @ColuiDi No lei non era bisex, si dichiarava lesbica, poi ha trovato un soyboy ed è diventata fluida.\nOra aspettiamo che si giri le altre lettere di LGBTQXYZABC++.",lesbica,0,0
17035,"@Pasqual63670773 Ah non sapevo che fosse lesbica... adesso è ancora più chiaro il ""post su un possibile figlio di colore""🤨🤐",lesbica,0,0
17036,@ilgiornale Paolina....hai dichiarato di essere stata lesbica....ora che hai conosciuto il sesso maschile...prendi le pastiglie anti gravidanza... così eviti che il nascituro sia come la maglia della Juventus.,lesbica,0,0
17037,@middleagewome La bionda di satana comincia già facendo la lesbica amo vederlo,lesbica,0,0
17038,No vabbè ma ormai Maria ha deciso di fare la lesbica anche a c’è posta #cepostaperte,lesbica,0,0
17039,@LaStampa Ma se è lesbica.,lesbica,0,0
17040,"@NicolaPorro Voi avete rotto le palle: una Donna, Italiana, di Colore, Lesbica e Intelligente è insopportabile per i vostri mediocri stereotipi",lesbica,0,0
17041,@ColuiDi È lesbica solo quando deve fare proclami per il PD. Sta con un uomo.,lesbica,1,1
17042,"@geg93626969 @Scootigera È bisex, non lesbica.",lesbica,0,0
17043,Noooo è una lesbica verace 🥰🥰 https://t.co/arbA84Phqk,lesbica,0,0
17044,vivrò sapendo che nemmeno questa volta avrò la c1 di albedo che cerco da due anni perché sto risparmiando per una lesbica che forse uscirà tra due anni o addirittura non sarà playable ora sbocco,lesbica,1,0
17045,@asthepoetsay_ e io sono lesbica però,lesbica,0,0
17046,"@Maedhros67 Visto che è lesbica può adottarne uno bianco, possibilmente ucraino",lesbica,0,0
17047,@ColuiDi Lesbica non è sinonimo di sterile.\nPollo.,lesbica,0,0
17048,Quando lei parla spagnolo io divento sempre più lesbica ormai #oriele,lesbica,0,0
17049,@Jennymineira Vuoi essere mia moglie pussy love carola trans lesbica squirting bocca,lesbica,1,1
17050,@Pasqual63670773 Ah è pure lesbica?,lesbica,0,0
18001,"@RAttivo Altro altro, io non parlo è successa na cosa lurida dopo partita che va oltre na bandierina",lurida,0,0
18002,"@CarloCalenda La risposta è semplice : l'avidità e l 'egoismo  che annebbia la mente e indurisce i cuori .Il ceto produttivo vuole mani libere nel portare avanti i loro egoismi e solo la lurida Dx può garantire questo ,l'autonomia differenziata è uno di questi egoismi che ci porterà al default",lurida,1,0
18003,"@matteosalvinimi CACARTI IN FACCIA PER ME E UN DISONORE( LA MIA MERDA MERITA MOLTO DI PIÙ, LO FACCIO PER LA PATRIA.)UN CESSO RICOPERTO DI MERDA LURIDA RICOPRIREBBE LA TUA CARICO CON ONORE E RISPETTO PER LE ISTITUZIONI!",lurida,0,0
18004,@lelegerv Anche il chilo di ghiaccio che mi hai buttato addosso lurida puttana?!🤬🤬🤬,lurida,1,1
18005,"@PieroSansonetti Per usare la desueta gentilezza diro' che entrambi sono due pessimi esempi di giornalismo,entrambi dalla stessa lurida sponda.",lurida,0,0
18006,"@GiorgiaMeloni 650 milioni di euro per altri ""vaccini""... sei solo una lurida ##SERVADELWEF...",lurida,1,1
18007,@MarcoFollini solo la vecchia lurida giustizia di classe potrebbe ripulire il paese da elementi come travaglio/gomez e compagnia cantante. Parole sue eh.,lurida,0,0
18008,@MedvedevRussiaE Egregio Signor Medvedev...fosse per me potrebbe procedere anche con tutte le luride sedi dei lurid infami governi della lurida eu...tanto per cominciare.\nGrazie.,lurida,0,0
18009,"Travaglio che sembra scagliarsi contro la “lurida giustizia di classe“ fa semplicemente ridere. È il solito vile questurino fascista e spia di tribunale. Solo i comunisti ci cascano con tutte le scarpe, da venticinque anni.",lurida,0,0
18010,Porca di quella troia vacca impestata. \nAbbiamo perso contro l’Empoli. Questo Empoli. \nI miei figli di una lurida.,lurida,1,1
18011,zoccola puttana mignotta troia battona sgualdrina squillo maiala cessa lurida gatta morta deviata con l’aids inculata da un cavallo con la gonorrea,lurida,1,1
18012,@boilingpoint23 Signor Putin sei un testa di cazzo grande come la lurida serva europa...x aver sbagliato mira nell'accogliere la lurida vonderlain e il cocainomane !,lurida,0,0
18013,@FREE__VEN @Foscari1991 Già aveva un buco in testa infatti non aveva il cervello e dunque una pallottola sprecata …vebeh che non aveva manco palle e cazzo ma solo una lurida lingua russa,lurida,0,0
18014,@valeryzorzi Le offese non esistono x questa lurida,lurida,1,1
18015,@barumiliano Due ridicoli lava capelli lurida,lurida,1,1
18016,"@Libero_official Cosa non è chiaro della linea di condatta di questa lurida sinistra? È chiaro il loro intento! Mettere in campo magistratura faziosa, incitare l'odio sociale! Il solo fine è creare caos e disordine! Ora pure gli anarco-insurrezionalisti fomentano! Sono il cancro societario!",lurida,0,0
18017,@kelevra_s7 voglio essere la tua lurida zoccola,lurida,1,1
18018,"https://t.co/Y8jGXYwTGr\n#Travaglio - Sul caso Carra\nCarra, che da incensurato non era deputato, lo diventa da pregiudicato nel 2001 con la Margherita. E, oggi come trent’anni fa, la legge uguale per tutti fa scandalo: meglio la vecchia, lurida giustizia di classe",lurida,0,0
18019,@DrPaoloMezzana Chissà se i pifferai della immunità lurida ne faranno menzione,lurida,0,0
18020,@blink187blink @Seghinho3 @MatteoSorrenti Perché devi farmi ripensare a quella lurida puttana che spero che ora guardi i fiori dalla parte delle radici?,lurida,1,1
18021,@xxgiov3 @PornAxe @cam4_gay @GayAmateursProd @Cam4_IT Sono una lurida puttana ho voglia di prendere grossi cazzi come quello di steaxe💋💋💋,lurida,1,1
18022,@icvarusfall ma che cazzo vuoi lurida,lurida,1,1
18023,"@misssmistress @promo_bdsm @FemdomAds @Retwitto_Findom @findomWoR @findomitalia1 @sotto_suola @mistressitalia_ Ai suoi piedi Padrona, come una lurida cagna.",lurida,1,1
18024,@Barbara00507780 Lurida puttana,lurida,1,1
18025,"@la_bongia Ma che cazzo te ne frega del formaggio sardo con i vermi, mica glielo impongono di mangiarlo !\nMica ci fanno una lurida farina coi vermi dentro !\nE magari con l'intento di non comunicarlo al consumatore ...",lurida,0,0
18026,"@GiorgiaMeloni @OlafScholz giorgia giorgia giorgia... mi piacerebbe sapere se gli infami usa-nato-eu ti hanno minacciato di brutto, o semplicemente sei diventata anche tu una lurida schifosa infame corrotta...\nMa ahimè non te l'ha ordinato il dottore di metterti al servizio degli Italiani...",lurida,1,1
18027,@boilingpoint23 C'è un drone col nome della lurida scritto sopra https://t.co/8P73yGSfjO,lurida,1,1
18028,"“E, oggi come trent’anni fa, la legge uguale per tutti fa scandalo: meglio la vecchia, lurida giustizia di classe”. \n\n2/2",lurida,0,0
18029,@ParcodiGiacomo una pagliaccia lurida,lurida,1,1
18030,"Comunque, anche oggi che è sabato, mi sento portata per un gran mega #buongiornounasega.\nCristo santo, oggi che potrei dormire, mi sveglio alle 6.40. Occhi sbarrati e via 🤬\nMaremma impestata ladra della miseria lurida schifosa!!! 🤬",lurida,0,0
18031,Questa lurida merda cotta può  ancora parlare grazie a Calenda e all' invertebrato Letta con l' aiuto del voltagabbana Di Mario https://t.co/V6NkSu1hts,lurida,1,1
18032,"@eurodisgusto #VonderLeyenRESIGN #VonderPfizer #SMSBOURLA se continuiamo a riportare pedissequamente le parole di questa lurida affarista, quand'è che ne usciremo?",lurida,1,0
18033,"@LStrazecca @welikeduel Lurida carogna , pure sterile",lurida,1,1
18034,"""(...) E, oggi come trent’anni fa, la legge uguale per tutti fa scandalo: meglio la vecchia, lurida giustizia di classe.""\n\n#Travaglio 🔝\n\nhttps://t.co/8OPDGAAmGI",lurida,0,0
18035,"Sul carro di #Carra\n#Travaglio \n\n..""...oggi come trent’anni fa, la legge uguale per tutti fa scandalo: meglio la vecchia, lurida giustizia di classe...!!""\n👏🏼🔝👏🏼🔝 https://t.co/uI6QzoUubj",lurida,0,0
18036,@Libero_official Speriamo che passino dalle minacci ai fatti e ripuliscano la politica estirpando la putrida lurida sinistra.,lurida,0,0
18037,"""E, oggi come trent’anni fa, la legge uguale per tutti fa scandalo: meglio la vecchia, lurida giustizia di classe"" https://t.co/HF87xYXlnI",lurida,0,0
18038,"avete capito bene ho proprio detto la parola con la elle cioè lurida, ovvero sporca, laida, lercia, sozza, sudicia, lendinosa, ignobile, abbietta, immonda, sordida, indecente, oscena, scandalosa perfino",lurida,1,1
18039,"@giuditta_pini Ha provveduto la natura a punire questa lurida feccia! Possono avere i soldi, i privilegi e il potere, ma restano una massa di poveri ignoranti, senza cervello come i loro elettori. \n#MeloniBugiarda \n#MINNIE \n#DelmastroDimettiti",lurida,1,1
18040,"@FIGC Figli di una lurida e maledetta puttana, dovete sparire.",lurida,1,1
18041,@EsercitoCrucian @Donzelli Questa è una lurida fogna come quelli che l'hanno votata! Il fratello si sta rivoltando nella tomba! https://t.co/QZo1TRrsoM,lurida,1,1
18042,copio falsa gio infame lurida + gli orsetti devono uscire fuori seduta stante \n\n🎐– close moot\n🩹– scary moot\n🧸 – wanna be friend moot\n💌 – twt crush,lurida,1,0
18043,@UKRinIT @ZelenskyyUa Ti cagherei in testa volentieri lurida merdaccia,lurida,1,0
18044,@prelemina4ever È amica di Giulia e tu sei una merda lurida. Ti vorrei vedere dal vivo che sfigata sei merdaccia,lurida,1,0
18045,@sabrina76889322 @GiuliaSalemi93 Lurida parassita schifosa torna nella fogna merdosa in cui vivi,lurida,1,1
18046,cate diocane ti trucido lurida puttana sonk 27 min che sto qua sotto ti apro il craneo te lo mangio,lurida,1,1
18047,@ThamayJ @pisto_gol @SerieA Siringhe in vena.  Accertate e prescritte. Spiaze...è la storia. La vostra lurida storia.,lurida,0,0
18048,Ma vi immaginate lo zio ax e dj jad cantare “tocca qui” e “voglio una lurida” nella serata dei duetti? Ho un sogno @jaxofficial #djjad #Sanremo2023,lurida,0,0
18049,Masetti e una lurida cagna\nLurido verme insignificante e leccapiedi \nSi è messo un aragosta in culo davanti a gerry scotti \nA trasformato la sua casa in un porcile \nTra \nTopo 🐁 \nScimmia 🐵 \nMucca 🐄 \nSerpente 🐍 \nCoccodrillo 🐊..,lurida,0,0
18050,"Ma va a CAGARE, LURIDA KOMUNISTA..!!✊💩✊💩 https://t.co/wWa1gTwj8F",lurida,1,1
19001,@AMasterPotato Maiala che goduria....,maiala,0,0
19002,@koala_wednesday Tua nonna quella maiala,maiala,1,1
19003,@laprimapaola Con il marito non sarai mai disinibita ma con l'amante come me ti sciogli e diventi molto porcella xke x fare del buon sesso lui porco e lei maiala (provato sulle mie spalle) 🥰🥰🥰🥰🥰🤪🤪🤪😍😍😍,maiala,1,1
19004,Maremma maiala -76°C https://t.co/yXmfmKzc9u,maiala,0,0
19005,@FratellidItalia @GiorgiaMeloni La vergogna di questa maiala non a https://t.co/Zd5VSmVGmp la vita va avanti mentre la morte di avvicina x https://t.co/BFzHPaAkvP che vergogna tradire il popolo,maiala,1,1
19006,@gaiaontop Sei stupendamente maiala... 🖤🖤🖤,maiala,1,1
19007,@SaverioMascaro Maiala quante pedalate ci ho fatto\n...,maiala,0,0
19008,Daniele che sgozza la maiala…\n\n#oriana #GFvip https://t.co/CxCVViXDU4,maiala,1,1
19009,zoccola puttana mignotta troia battona sgualdrina squillo maiala cessa lurida gatta morta deviata con l’aids inculata da un cavallo con la gonorrea,maiala,1,1
19010,"@enjoysile Si ma prendi anche a calci in culo la rappresentante lesbo. Solo perché lei è “anomala” per non sentirsi sola nel deserto, vuol manipolare anche le ragazzine. ‘Sta maiala !",maiala,1,1
19011,@niiallstan di dove sei che usi maiala?,maiala,0,0
19012,"@FratellidItalia Ma porca maiala ladra, ma perché ci dovete far incazzare??? I codardi si comportano come voi. Vigliacchi ed incompetenti siete.",maiala,0,0
19013,@madame_vau Mi piace molto la biancheria intima e fare la tua maiala con amore carola trans lesbica squirting bocca,maiala,1,1
19014,@_userv Contieniti maiala,maiala,1,1
19015,Chi insulta De Sciglio o qualsiasi altro giocatore ha la mamma maiala e di conseguenza il babbo becco\n#GOBBOSEGUEGOBBO #FinoAllaFine #UNITI,maiala,1,0
